,cultura,ref_infra_v,ref_rgb,data,mes,path,area,imagens_baixadas,imagens_processadas
36502,café,cf2ac266_v,cf2ac266_rgb,2024-12-13,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519110078-1_plantio_13-12-24_colheita_13-12-28.kml,0.0,0,0
36503,café,2df8b09a_v,2df8b09a_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518910463-1_plantio_01-10-24_colheita_01-06-25.kml,0.0,0,0
36504,café,602a8365_v,602a8365_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518790005-1_plantio_01-09-24_colheita_01-04-25.kml,0.0,0,0
36505,café,96703e62_v,96703e62_rgb,2024-08-11,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518721517-1_plantio_11-08-24_colheita_05-05-25.kml,0.0,0,0
36506,café,2082a28c_v,2082a28c_rgb,2024-02-15,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_517928421-1_plantio_15-02-24_colheita_nan.kml,0.0,0,0
36507,café,f556f12e_v,f556f12e_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518938832-1_plantio_21-09-24_colheita_nan.kml,0.0,0,0
36508,café,21f64e82_v,21f64e82_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518897329-1_plantio_21-09-24_colheita_10-05-25.kml,0.0,0,0
36509,café,c6d3aa93_v,c6d3aa93_rgb,2024-03-06,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_517542162-1_plantio_06-03-24_colheita_08-03-24.kml,0.0,0,0
36510,café,6480cb9c_v,6480cb9c_rgb,2024-11-05,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519089911-1_plantio_05-11-24_colheita_nan.kml,0.0,0,0
36511,café,c12b63b1_v,c12b63b1_rgb,2024-01-26,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_517466069-1_plantio_26-01-24_colheita_nan.kml,0.0,0,0
36512,café,9f42ac72_v,9f42ac72_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519169455-1_plantio_21-09-24_colheita_15-07-25.kml,0.0,0,0
36513,café,09fd7871_v,09fd7871_rgb,2025-07-14,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520181985-1_plantio_14-07-25_colheita_nan.kml,0.0,0,0
36514,café,4446e103_v,4446e103_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519361298-1_plantio_21-08-24_colheita_30-09-25.kml,0.0,0,0
36515,café,da949317_v,da949317_rgb,2024-07-10,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518352417-1_plantio_10-07-24_colheita_nan.kml,0.0,0,0
36516,café,48349498_v,48349498_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519307235-1_plantio_21-09-24_colheita_25-09-25.kml,0.0,0,0
36517,café,f5491b2a_v,f5491b2a_rgb,2024-10-21,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519005557-1_plantio_21-10-24_colheita_01-04-25.kml,0.0,0,0
36518,café,bd7e530b_v,bd7e530b_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518455552-1_plantio_01-10-24_colheita_nan.kml,0.0,0,0
36519,café,ff404fde_v,ff404fde_rgb,2024-09-23,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519270843-1_plantio_23-09-24_colheita_04-08-25.kml,0.0,0,0
36520,café,67b40b1a_v,67b40b1a_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518627941-1_plantio_01-09-24_colheita_15-05-25.kml,0.0,0,0
36521,café,9fafff60_v,9fafff60_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518596705-1_plantio_15-10-24_colheita_nan.kml,0.0,0,0
36522,café,e741dc04_v,e741dc04_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520131776-1_plantio_01-09-25_colheita_01-06-26.kml,0.0,0,0
36523,café,0fa7846a_v,0fa7846a_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519511074-1_plantio_01-08-24_colheita_01-12-25.kml,0.0,0,0
36524,café,ad1fab05_v,ad1fab05_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519718585-1_plantio_01-10-24_colheita_01-06-25.kml,0.0,0,0
36525,café,7ae1cef0_v,7ae1cef0_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519376951-1_plantio_21-09-24_colheita_01-09-25.kml,0.0,0,0
36526,café,8420157a_v,8420157a_rgb,2024-11-18,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519208657-1_plantio_18-11-24_colheita_11-08-25.kml,0.0,0,0
36527,café,987ea4eb_v,987ea4eb_rgb,2025-10-11,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520213449-1_plantio_11-10-25_colheita_01-05-26.kml,0.0,0,0
36528,café,96bd80a3_v,96bd80a3_rgb,2024-09-22,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518973385-1_plantio_22-09-24_colheita_01-06-25.kml,0.0,0,0
36529,café,f66e3ef6_v,f66e3ef6_rgb,2024-09-25,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518837185-1_plantio_25-09-24_colheita_01-07-25.kml,0.0,0,0
36530,café,3ad809ea_v,3ad809ea_rgb,2024-11-20,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519123624-1_plantio_20-11-24_colheita_nan.kml,0.0,0,0
36531,café,bb2cd958_v,bb2cd958_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519102886-1_plantio_10-09-24_colheita_20-06-25.kml,0.0,0,0
36532,café,4a3313c0_v,4a3313c0_rgb,2025-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520067455-1_plantio_21-09-25_colheita_01-05-26.kml,0.0,0,0
36533,café,1f26ce60_v,1f26ce60_rgb,2025-01-01,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518939118-1_plantio_01-01-25_colheita_nan.kml,0.0,0,0
36534,café,b1ecc8b6_v,b1ecc8b6_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519937709-1_plantio_01-09-25_colheita_19-04-26.kml,0.0,0,0
36535,café,2c1d0441_v,2c1d0441_rgb,2024-10-02,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519226834-1_plantio_02-10-24_colheita_15-07-25.kml,0.0,0,0
36536,café,45bd70bf_v,45bd70bf_rgb,2024-08-13,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518481443-1_plantio_13-08-24_colheita_nan.kml,0.0,0,0
36537,café,b5d88ff3_v,b5d88ff3_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519251418-1_plantio_21-08-24_colheita_12-06-25.kml,0.0,0,0
36538,café,1296b0a9_v,1296b0a9_rgb,2024-08-05,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519692930-1_plantio_05-08-24_colheita_nan.kml,0.0,0,0
36539,café,79f27405_v,79f27405_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519168670-1_plantio_01-10-24_colheita_01-09-25.kml,0.0,0,0
36540,café,162fca81_v,162fca81_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520040388-1_plantio_01-10-25_colheita_01-05-26.kml,0.0,0,0
36541,café,e411287c_v,e411287c_rgb,2024-09-11,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518553681-1_plantio_11-09-24_colheita_nan.kml,0.0,0,0
36542,café,95eb6991_v,95eb6991_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518916485-1_plantio_01-11-24_colheita_nan.kml,0.0,0,0
36543,café,539ea996_v,539ea996_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518529271-1_plantio_01-10-24_colheita_nan.kml,0.0,0,0
36544,café,f2d7c855_v,f2d7c855_rgb,2025-10-21,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519864217-1_plantio_21-10-25_colheita_nan.kml,0.0,0,0
36545,café,43ac1b2f_v,43ac1b2f_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518674976-1_plantio_21-09-24_colheita_10-03-25.kml,0.0,0,0
36546,café,e3302e14_v,e3302e14_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519842269-1_plantio_21-09-24_colheita_02-06-25.kml,0.0,0,0
36547,café,f1c3f84b_v,f1c3f84b_rgb,2025-02-06,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520128450-1_plantio_06-02-25_colheita_nan.kml,0.0,0,0
36548,café,6e17af61_v,6e17af61_rgb,2024-10-14,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519006628-1_plantio_14-10-24_colheita_nan.kml,0.0,0,0
36549,café,a433fee5_v,a433fee5_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520117266-1_plantio_01-06-25_colheita_nan.kml,0.0,0,0
36550,café,05eb951e_v,05eb951e_rgb,2025-04-10,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519921672-1_plantio_10-04-25_colheita_nan.kml,0.0,0,0
36551,café,092571be_v,092571be_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518725550-1_plantio_15-09-24_colheita_07-07-25.kml,0.0,0,0
36552,café,3abbe2c5_v,3abbe2c5_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519313999-1_plantio_15-10-24_colheita_nan.kml,0.0,0,0
36553,café,9753633b_v,9753633b_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518935716-1_plantio_21-09-24_colheita_10-07-25.kml,0.0,0,0
36554,café,9795fa56_v,9795fa56_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519148088-1_plantio_01-10-24_colheita_01-07-25.kml,0.0,0,0
36555,café,cc0385b8_v,cc0385b8_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519672327-1_plantio_01-10-24_colheita_nan.kml,0.0,0,0
36556,café,3396c409_v,3396c409_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519297932-1_plantio_01-08-24_colheita_01-10-25.kml,0.0,0,0
36557,café,bda80c84_v,bda80c84_rgb,2024-09-23,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519111820-1_plantio_23-09-24_colheita_01-07-25.kml,0.0,0,0
36558,café,801858f1_v,801858f1_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519403082-1_plantio_21-09-24_colheita_17-08-25.kml,0.0,0,0
36559,café,9de96dc8_v,9de96dc8_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519081404-1_plantio_01-09-24_colheita_01-08-25.kml,0.0,0,0
36560,café,11c78e27_v,11c78e27_rgb,2024-10-21,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519233955-1_plantio_21-10-24_colheita_01-04-25.kml,0.0,0,0
36561,café,16899bd7_v,16899bd7_rgb,2024-09-02,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518412454-1_plantio_02-09-24_colheita_nan.kml,0.0,0,0
36562,café,22e8dc50_v,22e8dc50_rgb,2024-10-03,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518896614-1_plantio_03-10-24_colheita_01-06-25.kml,0.0,0,0
36563,café,c0f74264_v,c0f74264_rgb,2024-07-31,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518610745-1_plantio_31-07-24_colheita_nan.kml,0.0,0,0
36564,café,21b195d7_v,21b195d7_rgb,2024-08-07,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519423768-1_plantio_07-08-24_colheita_nan.kml,0.0,0,0
36565,café,a68e4b88_v,a68e4b88_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519120841-1_plantio_21-09-24_colheita_01-04-25.kml,0.0,0,0
36566,café,92b76131_v,92b76131_rgb,2024-08-10,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519216996-1_plantio_10-08-24_colheita_10-08-25.kml,0.0,0,0
36567,café,f73490c7_v,f73490c7_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519574919-1_plantio_01-08-24_colheita_01-08-25.kml,0.0,0,0
36568,café,64497960_v,64497960_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519375351-1_plantio_21-09-24_colheita_20-08-25.kml,0.0,0,0
36569,café,b1fc337e_v,b1fc337e_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519774774-1_plantio_21-08-24_colheita_01-10-25.kml,0.0,0,0
36570,café,1d950381_v,1d950381_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520324891-1_plantio_01-10-25_colheita_01-06-26.kml,0.0,0,0
36571,café,ab6302c3_v,ab6302c3_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519253257-1_plantio_21-09-24_colheita_01-08-25.kml,0.0,0,0
36572,café,1e24a38a_v,1e24a38a_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519588061-1_plantio_15-06-25_colheita_nan.kml,0.0,0,0
36573,café,e6a758d1_v,e6a758d1_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518952232-1_plantio_01-08-24_colheita_01-06-25.kml,0.0,0,0
36574,café,836d6e3f_v,836d6e3f_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518980102-1_plantio_01-10-24_colheita_nan.kml,0.0,0,0
36575,café,58152eb4_v,58152eb4_rgb,2024-03-15,3,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518024138-1_plantio_15-03-24_colheita_nan.kml,0.0,0,0
36576,café,2c91c8b9_v,2c91c8b9_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518269844-1_plantio_01-08-24_colheita_23-05-25.kml,0.0,0,0
36577,café,acd95339_v,acd95339_rgb,2024-10-11,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519394832-1_plantio_11-10-24_colheita_01-04-25.kml,0.0,0,0
36578,café,cb64962d_v,cb64962d_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519381378-1_plantio_01-08-24_colheita_01-07-25.kml,0.0,0,0
36579,café,ca6a6d42_v,ca6a6d42_rgb,2025-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520354078-1_plantio_01-08-25_colheita_01-06-26.kml,0.0,0,0
36580,café,0498c7d4_v,0498c7d4_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519397669-1_plantio_01-10-24_colheita_01-08-25.kml,0.0,0,0
36581,café,251f661c_v,251f661c_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519115360-1_plantio_21-09-24_colheita_01-04-25.kml,0.0,0,0
36582,café,64416a08_v,64416a08_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518718258-1_plantio_21-09-24_colheita_01-07-25.kml,0.0,0,0
36583,café,1fdbc345_v,1fdbc345_rgb,2025-01-02,1,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519439362-1_plantio_02-01-25_colheita_nan.kml,0.0,0,0
36584,café,d69f0f7d_v,d69f0f7d_rgb,2024-09-25,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519172136-1_plantio_25-09-24_colheita_10-07-25.kml,0.0,0,0
36585,café,3bc12036_v,3bc12036_rgb,2025-08-11,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520192534-1_plantio_11-08-25_colheita_11-04-26.kml,0.0,0,0
36586,café,96921ef6_v,96921ef6_rgb,2024-11-20,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519110088-1_plantio_20-11-24_colheita_07-07-27.kml,0.0,0,0
36587,café,778aa733_v,778aa733_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520110436-1_plantio_01-09-25_colheita_01-05-26.kml,0.0,0,0
36588,café,1ca17cad_v,1ca17cad_rgb,2025-02-02,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519475016-1_plantio_02-02-25_colheita_nan.kml,0.0,0,0
36589,café,021cb684_v,021cb684_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520169160-1_plantio_21-09-24_colheita_30-04-26.kml,0.0,0,0
36590,café,4a72a54c_v,4a72a54c_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518052002-1_plantio_01-10-24_colheita_10-03-25.kml,0.0,0,0
36591,café,863a009d_v,863a009d_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518915045-1_plantio_01-10-24_colheita_23-07-25.kml,0.0,0,0
36592,café,d4abbcd6_v,d4abbcd6_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518837638-1_plantio_10-10-24_colheita_nan.kml,0.0,0,0
36593,café,a5b38ec7_v,a5b38ec7_rgb,2024-12-17,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519233807-1_plantio_17-12-24_colheita_nan.kml,0.0,0,0
36594,café,3621567f_v,3621567f_rgb,2024-08-12,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518937875-1_plantio_12-08-24_colheita_15-04-25.kml,0.0,0,0
36595,café,ff6cc5fd_v,ff6cc5fd_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518416022-1_plantio_21-09-24_colheita_28-02-25.kml,0.0,0,0
36596,café,778c88a7_v,778c88a7_rgb,2024-09-11,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519061417-1_plantio_11-09-24_colheita_19-06-25.kml,0.0,0,0
36597,café,68c4c428_v,68c4c428_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518724877-1_plantio_21-09-24_colheita_13-07-25.kml,0.0,0,0
36598,café,673c1b97_v,673c1b97_rgb,2025-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520327450-1_plantio_21-09-25_colheita_01-06-26.kml,0.0,0,0
36599,café,1e79dc16_v,1e79dc16_rgb,2025-02-02,2,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519421304-1_plantio_02-02-25_colheita_nan.kml,0.0,0,0
36600,café,a8d98e4f_v,a8d98e4f_rgb,2024-11-10,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519186547-1_plantio_10-11-24_colheita_nan.kml,0.0,0,0
36601,café,1b1fd1b4_v,1b1fd1b4_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518663708-1_plantio_21-09-24_colheita_01-08-25.kml,0.0,0,0
36602,café,438e8fdb_v,438e8fdb_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518443333-1_plantio_21-09-24_colheita_10-03-25.kml,0.0,0,0
36603,café,e35ebb2e_v,e35ebb2e_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518996211-1_plantio_10-10-24_colheita_10-07-25.kml,0.0,0,0
36604,café,e12e5b6a_v,e12e5b6a_rgb,2025-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520374483-1_plantio_21-08-25_colheita_01-05-26.kml,0.0,0,0
36605,café,64f81556_v,64f81556_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519501260-1_plantio_01-10-24_colheita_05-09-25.kml,0.0,0,0
36606,café,807c02ca_v,807c02ca_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518894602-1_plantio_21-08-24_colheita_01-06-25.kml,0.0,0,0
36607,café,567d05c2_v,567d05c2_rgb,2024-10-24,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519529237-1_plantio_24-10-24_colheita_01-06-25.kml,0.0,0,0
36608,café,b9b1eafd_v,b9b1eafd_rgb,2024-09-28,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519443781-1_plantio_28-09-24_colheita_23-07-25.kml,0.0,0,0
36609,café,cc9a6a8e_v,cc9a6a8e_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518670136-1_plantio_01-10-24_colheita_01-08-25.kml,0.0,0,0
36610,café,2874033e_v,2874033e_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518899536-1_plantio_01-08-24_colheita_01-06-25.kml,0.0,0,0
36611,café,0f704db7_v,0f704db7_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_520031992-1_plantio_01-06-25_colheita_nan.kml,0.0,0,0
36612,café,db4d352f_v,db4d352f_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518814932-1_plantio_01-11-24_colheita_nan.kml,0.0,0,0
36613,café,c187e0f1_v,c187e0f1_rgb,2024-12-01,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518531131-1_plantio_01-12-24_colheita_nan.kml,0.0,0,0
36614,café,ade285a5_v,ade285a5_rgb,2024-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518009842-1_plantio_01-05-24_colheita_nan.kml,0.0,0,0
36615,café,9c44914f_v,9c44914f_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518526526-1_plantio_01-10-24_colheita_nan.kml,0.0,0,0
36616,café,8a52e961_v,8a52e961_rgb,2025-04-01,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519538433-1_plantio_01-04-25_colheita_nan.kml,0.0,0,0
36617,café,9ca6be90_v,9ca6be90_rgb,2024-08-01,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519709751-1_plantio_01-08-24_colheita_15-07-25.kml,0.0,0,0
36618,café,96e6dd0f_v,96e6dd0f_rgb,2024-08-11,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518922809-1_plantio_11-08-24_colheita_01-07-25.kml,0.0,0,0
36619,café,8e2e6631_v,8e2e6631_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_518844374-1_plantio_01-10-24_colheita_02-06-25.kml,0.0,0,0
36620,café,67546137_v,67546137_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519863286-1_plantio_10-10-24_colheita_01-08-25.kml,0.0,0,0
36621,café,c4447e7a_v,c4447e7a_rgb,2024-08-10,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519240685-1_plantio_10-08-24_colheita_10-09-25.kml,0.0,0,0
36622,café,397619a6_v,397619a6_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_519363434-1_plantio_21-09-24_colheita_01-06-25.kml,0.0,0,0
36623,café,c9a461df_v,c9a461df_rgb,2024-04-01,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_CAFE/CAFÉ_517924072-1_plantio_01-04-24_colheita_nan.kml,0.0,0,0
