cultura,ref_infra_v,ref_rgb,data,mes,path
trigo,dd0d5a91_v,dd0d5a91_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520010851-1_plantio_01-06-25_colheita_01-10-25.kml
trigo,92e24816_v,92e24816_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519490410-1_plantio_30-05-25_colheita_20-09-25.kml
trigo,17beddee_v,17beddee_rgb,2024-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517945744-1_plantio_21-06-24_colheita_20-10-24.kml
trigo,85c0e89b_v,85c0e89b_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517541979-1_plantio_01-06-24_colheita_20-10-24.kml
trigo,5632122e_v,5632122e_rgb,2025-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519761363-1_plantio_02-06-25_colheita_10-10-25.kml
trigo,7fc67f04_v,7fc67f04_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519403342-1_plantio_01-06-25_colheita_20-10-25.kml
trigo,85890dc2_v,85890dc2_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517485335-1_plantio_10-06-24_colheita_12-10-24.kml
trigo,5a7495e7_v,5a7495e7_rgb,2024-05-27,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517972545-1_plantio_27-05-24_colheita_04-10-24.kml
trigo,8fdd4e71_v,8fdd4e71_rgb,2024-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517493929-1_plantio_11-05-24_colheita_08-09-24.kml
trigo,c40dd433_v,c40dd433_rgb,2024-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518007403-1_plantio_30-05-24_colheita_05-10-24.kml
trigo,6e75ff93_v,6e75ff93_rgb,2024-06-06,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517682258-1_plantio_06-06-24_colheita_01-11-24.kml
trigo,a164d677_v,a164d677_rgb,2025-06-28,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520346327-1_plantio_28-06-25_colheita_25-11-25.kml
trigo,2ddee7b7_v,2ddee7b7_rgb,2024-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517387345-1_plantio_20-05-24_colheita_01-10-24.kml
trigo,7f49f77e_v,7f49f77e_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519688326-1_plantio_20-06-25_colheita_25-10-25.kml
trigo,8e84367e_v,8e84367e_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518209218-1_plantio_01-06-24_colheita_15-10-24.kml
trigo,1466a6bf_v,1466a6bf_rgb,2024-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517539725-1_plantio_11-05-24_colheita_10-10-24.kml
trigo,d8bd4be7_v,d8bd4be7_rgb,2024-04-29,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517958796-1_plantio_29-04-24_colheita_01-09-24.kml
trigo,0835c6e3_v,0835c6e3_rgb,2024-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517794291-1_plantio_02-06-24_colheita_20-10-24.kml
trigo,97f26099_v,97f26099_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518098492-1_plantio_15-06-24_colheita_01-11-24.kml
trigo,2751dc91_v,2751dc91_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517783962-1_plantio_15-06-24_colheita_01-11-24.kml
trigo,d3bc552f_v,d3bc552f_rgb,2024-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518006827-1_plantio_04-06-24_colheita_01-11-24.kml
trigo,179c1514_v,179c1514_rgb,2024-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517443807-1_plantio_20-05-24_colheita_25-09-24.kml
trigo,763cd746_v,763cd746_rgb,2025-06-17,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519544953-1_plantio_17-06-25_colheita_15-10-25.kml
trigo,2b492257_v,2b492257_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519467470-1_plantio_01-06-25_colheita_09-10-25.kml
trigo,4969d86c_v,4969d86c_rgb,2024-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517678983-1_plantio_20-05-24_colheita_20-09-24.kml
trigo,fe99f5f2_v,fe99f5f2_rgb,2025-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519765525-1_plantio_04-06-25_colheita_01-10-25.kml
trigo,bd388cfb_v,bd388cfb_rgb,2025-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519464170-1_plantio_01-07-25_colheita_20-10-25.kml
trigo,3c256dd9_v,3c256dd9_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518018092-1_plantio_01-06-24_colheita_10-10-24.kml
trigo,8536492c_v,8536492c_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517669582-1_plantio_10-06-24_colheita_02-11-24.kml
trigo,2e11df14_v,2e11df14_rgb,2024-04-01,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517564053-1_plantio_01-04-24_colheita_01-08-24.kml
trigo,99f556de_v,99f556de_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517566558-1_plantio_21-05-24_colheita_30-09-24.kml
trigo,e99da4d1_v,e99da4d1_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519744729-1_plantio_01-06-25_colheita_15-10-25.kml
trigo,21930dd0_v,21930dd0_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519713957-1_plantio_01-06-25_colheita_15-10-25.kml
trigo,1f205335_v,1f205335_rgb,2024-07-05,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517876198-1_plantio_05-07-24_colheita_01-11-24.kml
trigo,db868ac5_v,db868ac5_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517648438-1_plantio_01-06-24_colheita_01-10-24.kml
trigo,5dc0019a_v,5dc0019a_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519761016-1_plantio_01-06-25_colheita_20-10-25.kml
trigo,251e329f_v,251e329f_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519702868-1_plantio_15-06-25_colheita_20-10-25.kml
trigo,46a81d31_v,46a81d31_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517397309-1_plantio_10-06-24_colheita_20-09-24.kml
trigo,f28196ab_v,f28196ab_rgb,2024-04-25,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517428729-1_plantio_25-04-24_colheita_23-09-24.kml
trigo,1f060652_v,1f060652_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520091231-1_plantio_30-05-25_colheita_15-10-25.kml
trigo,d01b61b9_v,d01b61b9_rgb,2024-06-14,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518080608-1_plantio_14-06-24_colheita_01-10-24.kml
trigo,059dbb09_v,059dbb09_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519630304-1_plantio_21-05-25_colheita_20-09-25.kml
trigo,a461497f_v,a461497f_rgb,2024-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517846388-1_plantio_30-05-24_colheita_20-07-24.kml
trigo,28774165_v,28774165_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517524042-1_plantio_21-05-24_colheita_20-09-24.kml
trigo,1b6a30d9_v,1b6a30d9_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518095905-1_plantio_15-06-24_colheita_23-10-24.kml
trigo,33ac0e6c_v,33ac0e6c_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517981802-1_plantio_01-06-24_colheita_25-10-24.kml
trigo,426284a0_v,426284a0_rgb,2024-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517728952-1_plantio_25-05-24_colheita_15-10-24.kml
trigo,36b3a4b8_v,36b3a4b8_rgb,2024-06-22,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518141778-1_plantio_22-06-24_colheita_20-09-24.kml
trigo,b5a04935_v,b5a04935_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518080835-1_plantio_01-06-24_colheita_01-10-24.kml
trigo,d6a81fcf_v,d6a81fcf_rgb,2024-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517531424-1_plantio_02-06-24_colheita_22-09-24.kml
trigo,a61f2c44_v,a61f2c44_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519793453-1_plantio_15-06-25_colheita_23-10-25.kml
trigo,3d1aee4a_v,3d1aee4a_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517754581-1_plantio_01-06-24_colheita_28-10-24.kml
trigo,8d87a70c_v,8d87a70c_rgb,2024-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518186569-1_plantio_25-06-24_colheita_01-10-24.kml
trigo,828d9dbd_v,828d9dbd_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517533872-1_plantio_21-05-24_colheita_05-10-24.kml
trigo,ce1c4601_v,ce1c4601_rgb,2025-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519737127-1_plantio_11-05-25_colheita_01-10-25.kml
trigo,b9c59d5e_v,b9c59d5e_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517965337-1_plantio_01-06-24_colheita_20-10-24.kml
trigo,ec516fec_v,ec516fec_rgb,2025-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519162001-1_plantio_01-05-25_colheita_01-10-25.kml
trigo,ec0ba4ca_v,ec0ba4ca_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517922566-1_plantio_01-06-24_colheita_15-11-24.kml
trigo,239888e4_v,239888e4_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517778140-1_plantio_01-06-24_colheita_01-10-24.kml
trigo,bb107929_v,bb107929_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520010679-1_plantio_01-06-25_colheita_15-10-25.kml
trigo,d6466aad_v,d6466aad_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517397289-1_plantio_15-05-24_colheita_15-09-24.kml
trigo,577cf163_v,577cf163_rgb,2024-06-22,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518161784-1_plantio_22-06-24_colheita_10-10-24.kml
trigo,d3836d8c_v,d3836d8c_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520122719-1_plantio_21-06-25_colheita_10-10-25.kml
trigo,499baa78_v,499baa78_rgb,2025-04-11,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519118236-1_plantio_11-04-25_colheita_03-09-25.kml
trigo,292f2478_v,292f2478_rgb,2024-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517608492-1_plantio_20-05-24_colheita_01-11-24.kml
trigo,00823c25_v,00823c25_rgb,2025-04-21,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519562948-1_plantio_21-04-25_colheita_29-08-25.kml
trigo,11c1bc70_v,11c1bc70_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517600325-1_plantio_21-05-24_colheita_20-10-24.kml
trigo,b528b176_v,b528b176_rgb,2025-06-07,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519962618-1_plantio_07-06-25_colheita_15-11-25.kml
trigo,ce9f401d_v,ce9f401d_rgb,2024-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517786693-1_plantio_25-06-24_colheita_15-10-24.kml
trigo,348a29aa_v,348a29aa_rgb,2024-07-05,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517680797-1_plantio_05-07-24_colheita_12-11-24.kml
trigo,134cb070_v,134cb070_rgb,2024-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517785857-1_plantio_20-05-24_colheita_01-10-24.kml
trigo,3cb6338f_v,3cb6338f_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519872622-2_plantio_20-06-25_colheita_10-11-25.kml
trigo,72bf03e0_v,72bf03e0_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519623293-1_plantio_10-06-25_colheita_01-11-25.kml
trigo,a903416b_v,a903416b_rgb,2024-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518162036-1_plantio_21-06-24_colheita_10-10-24.kml
trigo,2918f4d9_v,2918f4d9_rgb,2024-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518020722-1_plantio_04-06-24_colheita_22-09-24.kml
trigo,cff0873f_v,cff0873f_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517803850-2_plantio_01-06-24_colheita_15-10-24.kml
trigo,5262e3e3_v,5262e3e3_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519727414-1_plantio_30-05-25_colheita_20-07-25.kml
trigo,1ef41870_v,1ef41870_rgb,2024-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517263166-1_plantio_01-05-24_colheita_24-08-24.kml
trigo,102c0bc4_v,102c0bc4_rgb,2024-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517890791-1_plantio_11-05-24_colheita_17-09-24.kml
trigo,a7e98822_v,a7e98822_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517619228-1_plantio_01-06-24_colheita_01-10-24.kml
trigo,09ab68a5_v,09ab68a5_rgb,2025-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519855410-1_plantio_01-05-25_colheita_15-09-25.kml
trigo,ef10465a_v,ef10465a_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517999215-1_plantio_10-06-24_colheita_01-11-24.kml
trigo,5ecd2ca9_v,5ecd2ca9_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519387444-1_plantio_21-05-25_colheita_01-10-25.kml
trigo,26612386_v,26612386_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519822235-1_plantio_21-06-25_colheita_25-10-25.kml
trigo,8b378864_v,8b378864_rgb,2024-06-13,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518068150-1_plantio_13-06-24_colheita_21-10-24.kml
trigo,b1b57bba_v,b1b57bba_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520052577-1_plantio_05-06-25_colheita_15-10-25.kml
trigo,eaf402fe_v,eaf402fe_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517448579-1_plantio_01-06-24_colheita_25-10-24.kml
trigo,12f8855a_v,12f8855a_rgb,2024-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517869696-1_plantio_25-05-24_colheita_10-10-24.kml
trigo,40b41d55_v,40b41d55_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519734597-1_plantio_21-06-25_colheita_01-10-25.kml
trigo,e838f972_v,e838f972_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517963332-1_plantio_01-06-24_colheita_09-10-24.kml
trigo,fa944b97_v,fa944b97_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517919550-1_plantio_15-06-24_colheita_20-10-24.kml
trigo,d84d673f_v,d84d673f_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517948224-1_plantio_20-06-24_colheita_28-10-24.kml
trigo,138fc153_v,138fc153_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517711591-1_plantio_10-06-24_colheita_18-10-24.kml
trigo,4e39bb65_v,4e39bb65_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518109144-1_plantio_11-06-24_colheita_01-10-24.kml
trigo,66e7dc0e_v,66e7dc0e_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517518985-1_plantio_20-06-24_colheita_28-10-24.kml
trigo,b7f08543_v,b7f08543_rgb,2025-05-10,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519311032-1_plantio_10-05-25_colheita_15-09-25.kml
trigo,223cbe74_v,223cbe74_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517667988-1_plantio_15-06-24_colheita_01-11-24.kml
trigo,ffc14af7_v,ffc14af7_rgb,2025-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519908122-1_plantio_11-06-25_colheita_01-11-25.kml
trigo,3b52abc2_v,3b52abc2_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517785691-1_plantio_21-05-24_colheita_28-09-24.kml
trigo,b0b94863_v,b0b94863_rgb,2025-06-06,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519826051-1_plantio_06-06-25_colheita_20-10-25.kml
trigo,f90b863d_v,f90b863d_rgb,2025-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519460727-1_plantio_11-05-25_colheita_01-09-25.kml
trigo,e3a75e80_v,e3a75e80_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518010246-1_plantio_10-06-24_colheita_20-10-24.kml
trigo,0a7de40a_v,0a7de40a_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517459341-1_plantio_21-05-24_colheita_19-10-24.kml
trigo,3e5ff3af_v,3e5ff3af_rgb,2024-06-09,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517466648-1_plantio_09-06-24_colheita_20-10-24.kml
trigo,337de02e_v,337de02e_rgb,2024-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518214164-1_plantio_01-07-24_colheita_04-11-24.kml
trigo,ebb01f88_v,ebb01f88_rgb,2025-07-07,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520268884-1_plantio_07-07-25_colheita_20-11-25.kml
trigo,b91f36a8_v,b91f36a8_rgb,2024-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517792438-1_plantio_11-05-24_colheita_09-09-24.kml
trigo,a6c3fe76_v,a6c3fe76_rgb,2025-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519354313-1_plantio_01-07-25_colheita_01-12-25.kml
trigo,4ad6c701_v,4ad6c701_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519629436-1_plantio_20-06-25_colheita_01-10-25.kml
trigo,f02c27d7_v,f02c27d7_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517883897-1_plantio_10-06-24_colheita_10-10-24.kml
trigo,848b246d_v,848b246d_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517480164-1_plantio_20-06-24_colheita_20-11-24.kml
trigo,ce26e3e0_v,ce26e3e0_rgb,2024-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517678410-1_plantio_21-06-24_colheita_05-11-24.kml
trigo,7004265d_v,7004265d_rgb,2024-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517721470-1_plantio_30-05-24_colheita_20-07-24.kml
trigo,710ba5d9_v,710ba5d9_rgb,2024-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517690171-1_plantio_01-05-24_colheita_10-09-24.kml
trigo,91a52284_v,91a52284_rgb,2024-05-16,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517603767-1_plantio_16-05-24_colheita_20-09-24.kml
trigo,6b4dc868_v,6b4dc868_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519986244-1_plantio_30-05-25_colheita_15-10-25.kml
trigo,4af2e3cc_v,4af2e3cc_rgb,2025-05-01,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519624248-1_plantio_01-05-25_colheita_10-09-25.kml
trigo,27a97850_v,27a97850_rgb,2025-05-24,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520075292-1_plantio_24-05-25_colheita_25-10-25.kml
trigo,64505221_v,64505221_rgb,2024-05-23,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517606193-1_plantio_23-05-24_colheita_10-10-24.kml
trigo,4c16ff74_v,4c16ff74_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517416443-1_plantio_10-06-24_colheita_30-10-24.kml
trigo,e9063a61_v,e9063a61_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517975818-1_plantio_01-06-24_colheita_01-11-24.kml
trigo,60349d65_v,60349d65_rgb,2024-06-13,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518083251-1_plantio_13-06-24_colheita_21-10-24.kml
trigo,cdbef7ba_v,cdbef7ba_rgb,2025-06-27,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520204853-1_plantio_27-06-25_colheita_20-10-25.kml
trigo,19f68394_v,19f68394_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517831455-1_plantio_20-06-24_colheita_10-11-24.kml
trigo,d8b868ef_v,d8b868ef_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517497847-1_plantio_15-06-24_colheita_15-10-24.kml
trigo,43f389e5_v,43f389e5_rgb,2024-06-12,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_518057448-1_plantio_12-06-24_colheita_16-09-24.kml
trigo,60e3114c_v,60e3114c_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519485566-1_plantio_21-05-25_colheita_28-09-25.kml
trigo,6aa19e8c_v,6aa19e8c_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520057478-1_plantio_15-06-25_colheita_20-10-25.kml
trigo,9f00f12e_v,9f00f12e_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_517804363-1_plantio_01-06-24_colheita_25-10-24.kml
trigo,3f474e1e_v,3f474e1e_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_519396632-1_plantio_01-06-25_colheita_20-10-25.kml
trigo,3ec65800_v,3ec65800_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520128976-1_plantio_21-06-25_colheita_20-09-25.kml
trigo,00dd37a6_v,00dd37a6_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_TRIGO/TRIGO_520000152-1_plantio_15-06-25_colheita_25-10-25.kml
