kml,data,true,pred,confianca,prob_true,acerto,tempo_seg
MILHO_519151853-1_plantio_20-02-25_colheita_20-06-25.kml,2025-02-20,MILHO,MILHO,90.8,90.8,True,10.1
FEIJÃO_520289737-1_plantio_01-09-25_colheita_01-12-25.kml,2025-09-01,FEIJÃO,FEIJÃO,83.0,83.0,True,10.1
MILHO_518312084-1_plantio_05-08-24_colheita_01-01-25.kml,2024-08-05,MILHO,MILHO,75.4,75.4,True,10.1
AVEIA_517566974-1_plantio_15-05-24_colheita_06-09-24.kml,2024-05-15,AVEIA,AVEIA,93.8,93.8,True,10.1
FEIJÃO_519370768-1_plantio_21-02-25_colheita_01-06-25.kml,2025-02-21,FEIJÃO,FEIJÃO,87.9,87.9,True,10.1
MILHO_517869699-1_plantio_17-05-24_colheita_01-11-24.kml,2024-05-17,MILHO,MILHO,72.4,72.4,True,10.1
TRIGO_518037834-1_plantio_10-06-24_colheita_18-10-24.kml,2024-06-10,TRIGO,TRIGO,90.4,90.4,True,10.1
TRIGO_517680074-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,TRIGO,TRIGO,92.8,92.8,True,10.0
TRIGO_517923035-1_plantio_01-06-24_colheita_03-11-24.kml,2024-06-01,TRIGO,TRIGO,93.5,93.5,True,10.1
MILHO_519751063-1_plantio_21-04-25_colheita_01-12-25.kml,2025-04-21,MILHO,MILHO,92.6,92.6,True,10.1
FEIJÃO_517439690-1_plantio_20-02-24_colheita_20-05-24.kml,2024-02-20,FEIJÃO,FEIJÃO,79.4,79.4,True,10.1
AVEIA_519922270-1_plantio_15-05-25_colheita_01-09-25.kml,2025-05-15,AVEIA,AVEIA,84.9,84.9,True,10.0
AVEIA_517720771-1_plantio_21-05-24_colheita_01-10-24.kml,2024-05-21,AVEIA,AVEIA,93.3,93.3,True,10.0
AVEIA_519732708-1_plantio_21-06-25_colheita_20-09-25.kml,2025-06-21,AVEIA,AVEIA,89.1,89.1,True,10.1
AVEIA_517866587-1_plantio_11-06-24_colheita_09-11-24.kml,2024-06-11,AVEIA,AVEIA,94.0,94.0,True,10.1
TRIGO_520150902-1_plantio_23-06-25_colheita_01-11-25.kml,2025-06-23,TRIGO,TRIGO,93.4,93.4,True,10.1
SOJA_518042195-1_plantio_01-11-24_colheita_30-03-25.kml,2024-11-01,SOJA,SOJA,78.1,78.1,True,10.1
MILHO_519284764-1_plantio_15-02-25_colheita_08-08-25.kml,2025-02-15,MILHO,MILHO,94.7,94.7,True,10.0
AVEIA_519689179-1_plantio_20-06-25_colheita_04-11-25.kml,2025-06-20,AVEIA,AVEIA,91.5,91.5,True,10.0
FEIJÃO_517332851-1_plantio_25-02-24_colheita_09-06-24.kml,2024-02-25,FEIJÃO,MILHO,89.0,6.8,False,10.1
SOJA_518857464-1_plantio_15-10-24_colheita_20-01-25.kml,2024-10-15,SOJA,SOJA,90.7,90.7,True,10.0
FEIJÃO_519527239-1_plantio_25-02-25_colheita_02-06-25.kml,2025-02-25,FEIJÃO,FEIJÃO,94.4,94.4,True,10.0
MILHO_517884613-1_plantio_01-05-24_colheita_01-11-24.kml,2024-05-01,MILHO,MILHO,95.1,95.1,True,10.1
SOJA_518433776-1_plantio_15-12-24_colheita_10-05-25.kml,2024-12-15,SOJA,MILHO,58.1,26.3,False,10.1
AVEIA_519786406-1_plantio_21-06-25_colheita_15-10-25.kml,2025-06-21,AVEIA,AVEIA,93.7,93.7,True,10.1
MILHO_518855116-1_plantio_25-02-25_colheita_01-08-25.kml,2025-02-25,MILHO,FEIJÃO,47.9,44.9,False,10.1
TRIGO_517704561-1_plantio_11-05-24_colheita_10-09-24.kml,2024-05-11,TRIGO,TRIGO,93.2,93.2,True,10.1
AVEIA_519856667-1_plantio_01-06-25_colheita_01-10-25.kml,2025-06-01,AVEIA,AVEIA,92.8,92.8,True,10.1
FEIJÃO_517519951-1_plantio_28-02-24_colheita_02-06-24.kml,2024-02-28,FEIJÃO,FEIJÃO,94.5,94.5,True,10.1
SOJA_518581117-1_plantio_11-10-24_colheita_01-02-25.kml,2024-10-11,SOJA,SOJA,60.9,60.9,True,10.1
MILHO_520218990-1_plantio_01-09-25_colheita_09-01-26.kml,2025-09-01,MILHO,FEIJÃO,68.7,15.7,False,10.1
FEIJÃO_519403367-1_plantio_27-01-25_colheita_28-04-25.kml,2025-01-27,FEIJÃO,MILHO,56.1,31.2,False,10.1
FEIJÃO_517302051-1_plantio_01-03-24_colheita_25-05-24.kml,2024-03-01,FEIJÃO,FEIJÃO,91.4,91.4,True,10.2
TRIGO_517708985-1_plantio_05-06-24_colheita_25-10-24.kml,2024-06-05,TRIGO,TRIGO,89.8,89.8,True,10.1
AVEIA_517864699-1_plantio_01-06-24_colheita_01-09-24.kml,2024-06-01,AVEIA,AVEIA,92.1,92.1,True,10.2
MILHO_519407287-1_plantio_12-02-25_colheita_15-07-25.kml,2025-02-12,MILHO,FEIJÃO,57.8,34.2,False,10.1
FEIJÃO_519383361-1_plantio_20-02-25_colheita_10-06-25.kml,2025-02-20,FEIJÃO,MILHO,91.1,4.9,False,10.2
TRIGO_517546760-1_plantio_01-06-24_colheita_19-10-24.kml,2024-06-01,TRIGO,TRIGO,91.5,91.5,True,10.1
MILHO_518804462-1_plantio_30-09-24_colheita_18-01-25.kml,2024-09-30,MILHO,FEIJÃO,60.8,23.6,False,10.2
SOJA_518502038-1_plantio_25-09-24_colheita_19-01-25.kml,2024-09-25,SOJA,SOJA,77.3,77.3,True,10.1
SOJA_519734012-1_plantio_10-10-25_colheita_15-02-26.kml,2025-10-10,SOJA,SOJA,92.2,92.2,True,10.1
MILHO_518324189-1_plantio_15-09-24_colheita_21-03-25.kml,2024-09-15,MILHO,FEIJÃO,63.9,27.0,False,10.1
MILHO_517333241-1_plantio_20-04-24_colheita_01-10-24.kml,2024-04-20,MILHO,MILHO,93.8,93.8,True,10.0
FEIJÃO_517292325-1_plantio_20-02-24_colheita_02-05-24.kml,2024-02-20,FEIJÃO,FEIJÃO,82.3,82.3,True,10.1
AVEIA_517258447-1_plantio_01-06-24_colheita_10-10-24.kml,2024-06-01,AVEIA,AVEIA,93.5,93.5,True,10.0
AVEIA_517427675-1_plantio_21-05-24_colheita_01-10-24.kml,2024-05-21,AVEIA,AVEIA,92.8,92.8,True,10.0
AVEIA_518028893-1_plantio_10-06-24_colheita_28-10-24.kml,2024-06-10,AVEIA,AVEIA,91.9,91.9,True,10.1
MILHO_518179575-1_plantio_18-08-24_colheita_01-05-25.kml,2024-08-18,MILHO,MILHO,67.4,67.4,True,10.1
TRIGO_517748016-1_plantio_08-06-24_colheita_15-10-24.kml,2024-06-08,TRIGO,TRIGO,93.5,93.5,True,10.0
TRIGO_519863136-1_plantio_10-06-25_colheita_25-10-25.kml,2025-06-10,TRIGO,TRIGO,93.2,93.2,True,10.1
MILHO_518655861-1_plantio_01-09-24_colheita_15-01-25.kml,2024-09-01,MILHO,SOJA,53.0,15.0,False,10.1
FEIJÃO_519341766-1_plantio_16-02-25_colheita_01-05-25.kml,2025-02-16,FEIJÃO,FEIJÃO,91.6,91.6,True,10.1
AVEIA_518317322-1_plantio_25-06-24_colheita_10-10-24.kml,2024-06-25,AVEIA,AVEIA,93.6,93.6,True,10.0
TRIGO_517437029-1_plantio_01-06-24_colheita_15-10-24.kml,2024-06-01,TRIGO,TRIGO,93.6,93.6,True,10.0
MILHO_520038846-1_plantio_27-09-25_colheita_15-01-26.kml,2025-09-27,MILHO,FEIJÃO,45.7,32.2,False,10.0
SOJA_518563747-1_plantio_16-12-24_colheita_01-04-25.kml,2024-12-16,SOJA,MILHO,42.7,35.8,False,10.1
FEIJÃO_518163948-1_plantio_08-10-24_colheita_22-12-24.kml,2024-10-08,FEIJÃO,SOJA,90.2,3.4,False,10.1
MILHO_519832260-1_plantio_20-04-25_colheita_20-12-25.kml,2025-04-20,MILHO,MILHO,96.2,96.2,True,10.1
AVEIA_519488923-1_plantio_05-06-25_colheita_12-11-25.kml,2025-06-05,AVEIA,AVEIA,92.2,92.2,True,10.1
FEIJÃO_519553897-1_plantio_20-02-25_colheita_15-05-25.kml,2025-02-20,FEIJÃO,FEIJÃO,65.2,65.2,True,10.0
SOJA_518532774-2_plantio_11-09-24_colheita_31-01-25.kml,2024-09-11,SOJA,SOJA,85.0,85.0,True,10.1
TRIGO_519852143-1_plantio_01-06-25_colheita_10-10-25.kml,2025-06-01,TRIGO,TRIGO,93.2,93.2,True,10.0
FEIJÃO_517409984-1_plantio_05-02-24_colheita_01-05-24.kml,2024-02-05,FEIJÃO,MILHO,76.5,17.8,False,10.0
TRIGO_517839225-1_plantio_15-06-24_colheita_01-11-24.kml,2024-06-15,TRIGO,TRIGO,93.3,93.3,True,10.1
SOJA_518110035-1_plantio_10-10-24_colheita_20-02-25.kml,2024-10-10,SOJA,SOJA,82.1,82.1,True,10.1
TRIGO_517525606-1_plantio_26-05-24_colheita_05-09-24.kml,2024-05-26,TRIGO,TRIGO,85.4,85.4,True,10.1
FEIJÃO_520293518-1_plantio_15-12-25_colheita_01-02-26.kml,2025-12-15,FEIJÃO,SOJA,59.0,16.1,False,10.0
TRIGO_517825033-1_plantio_01-06-24_colheita_09-10-24.kml,2024-06-01,TRIGO,TRIGO,93.2,93.2,True,10.1
AVEIA_519959297-1_plantio_01-06-25_colheita_15-10-25.kml,2025-06-01,AVEIA,AVEIA,93.2,93.2,True,10.1
MILHO_520332552-1_plantio_01-09-25_colheita_01-01-26.kml,2025-09-01,MILHO,FEIJÃO,56.7,33.0,False,10.0
FEIJÃO_519119606-1_plantio_24-02-25_colheita_20-05-25.kml,2025-02-24,FEIJÃO,FEIJÃO,81.2,81.2,True,10.1
AVEIA_520027714-1_plantio_01-06-25_colheita_01-11-25.kml,2025-06-01,AVEIA,AVEIA,79.2,79.2,True,10.1
SOJA_518370615-1_plantio_20-10-24_colheita_10-03-25.kml,2024-10-20,SOJA,SOJA,72.6,72.6,True,10.0
SOJA_518672735-1_plantio_25-09-24_colheita_15-01-25.kml,2024-09-25,SOJA,SOJA,64.4,64.4,True,10.1
AVEIA_519836258-1_plantio_01-06-25_colheita_08-11-25.kml,2025-06-01,AVEIA,AVEIA,92.9,92.9,True,10.0
SOJA_518547865-1_plantio_16-11-24_colheita_01-03-25.kml,2024-11-16,SOJA,SOJA,83.8,83.8,True,10.1
AVEIA_517846857-1_plantio_01-06-24_colheita_05-10-24.kml,2024-06-01,AVEIA,AVEIA,92.8,92.8,True,10.1
TRIGO_517624746-1_plantio_02-06-24_colheita_01-10-24.kml,2024-06-02,TRIGO,TRIGO,93.1,93.1,True,10.1
SOJA_519854356-1_plantio_15-10-25_colheita_15-03-26.kml,2025-10-15,SOJA,SOJA,64.1,64.1,True,10.1
SOJA_518273562-1_plantio_18-11-24_colheita_20-03-25.kml,2024-11-18,SOJA,SOJA,90.6,90.6,True,10.1
SOJA_518264703-1_plantio_25-11-24_colheita_05-03-25.kml,2024-11-25,SOJA,SOJA,90.8,90.8,True,10.1
AVEIA_518262157-1_plantio_30-07-24_colheita_17-12-24.kml,2024-07-30,AVEIA,AVEIA,93.7,93.7,True,10.1
SOJA_517841831-1_plantio_01-10-24_colheita_01-02-25.kml,2024-10-01,SOJA,SOJA,87.7,87.7,True,10.0
FEIJÃO_517530514-1_plantio_24-02-24_colheita_20-05-24.kml,2024-02-24,FEIJÃO,FEIJÃO,61.1,61.1,True,10.0
FEIJÃO_517453249-1_plantio_20-02-24_colheita_15-05-24.kml,2024-02-20,FEIJÃO,FEIJÃO,88.3,88.3,True,10.0
SOJA_518797051-1_plantio_25-11-24_colheita_05-03-25.kml,2024-11-25,SOJA,SOJA,86.9,86.9,True,10.1
FEIJÃO_517558721-1_plantio_28-02-24_colheita_12-06-24.kml,2024-02-28,FEIJÃO,MILHO,84.4,10.6,False,10.1
FEIJÃO_517290751-1_plantio_24-01-24_colheita_08-05-24.kml,2024-01-24,FEIJÃO,MILHO,52.7,32.2,False,10.0
MILHO_519055923-1_plantio_10-02-25_colheita_25-07-25.kml,2025-02-10,MILHO,FEIJÃO,64.7,28.9,False,10.1
SOJA_518861521-1_plantio_20-10-24_colheita_14-03-25.kml,2024-10-20,SOJA,FEIJÃO,35.9,25.4,False,10.0
AVEIA_517535350-1_plantio_05-06-24_colheita_10-10-24.kml,2024-06-05,AVEIA,AVEIA,92.8,92.8,True,10.1
SOJA_518609938-1_plantio_11-09-24_colheita_14-02-25.kml,2024-09-11,SOJA,MILHO,49.3,7.0,False,10.1
TRIGO_517848143-1_plantio_05-06-24_colheita_30-10-24.kml,2024-06-05,TRIGO,TRIGO,93.1,93.1,True,10.1
AVEIA_520025243-1_plantio_02-06-25_colheita_15-10-25.kml,2025-06-02,AVEIA,AVEIA,91.8,91.8,True,10.1
FEIJÃO_518694761-1_plantio_25-09-24_colheita_19-12-24.kml,2024-09-25,FEIJÃO,SOJA,54.3,5.7,False,10.1
MILHO_518415611-1_plantio_15-08-24_colheita_25-12-24.kml,2024-08-15,MILHO,MILHO,62.7,62.7,True,10.1
SOJA_519917216-1_plantio_01-11-25_colheita_15-04-26.kml,2025-11-01,SOJA,SOJA,92.1,92.1,True,10.1
AVEIA_520188869-1_plantio_01-07-25_colheita_18-11-25.kml,2025-07-01,AVEIA,AVEIA,90.1,90.1,True,10.0
TRIGO_517542815-1_plantio_15-06-24_colheita_15-10-24.kml,2024-06-15,TRIGO,TRIGO,88.0,88.0,True,10.0
FEIJÃO_519465352-1_plantio_05-03-25_colheita_25-05-25.kml,2025-03-05,FEIJÃO,MILHO,81.8,12.0,False,10.0
MILHO_518680019-1_plantio_01-12-24_colheita_01-04-25.kml,2024-12-01,MILHO,MILHO,46.9,46.9,True,10.1
SOJA_520242646-1_plantio_10-10-25_colheita_20-02-26.kml,2025-10-10,SOJA,FEIJÃO,49.2,28.7,False,10.1
TRIGO_517549146-1_plantio_20-05-24_colheita_10-10-24.kml,2024-05-20,TRIGO,TRIGO,93.4,93.4,True,10.0
FEIJÃO_519266353-1_plantio_15-01-25_colheita_31-03-25.kml,2025-01-15,FEIJÃO,FEIJÃO,37.9,37.9,True,10.1
TRIGO_519361182-1_plantio_01-06-25_colheita_19-10-25.kml,2025-06-01,TRIGO,TRIGO,93.3,93.3,True,10.1
AVEIA_517705739-1_plantio_11-06-24_colheita_03-11-24.kml,2024-06-11,AVEIA,AVEIA,88.0,88.0,True,10.1
TRIGO_517419661-1_plantio_20-05-24_colheita_01-10-24.kml,2024-05-20,TRIGO,TRIGO,92.9,92.9,True,10.1
FEIJÃO_519940646-1_plantio_20-09-25_colheita_20-12-25.kml,2025-09-20,FEIJÃO,FEIJÃO,46.9,46.9,True,10.0
FEIJÃO_519501976-1_plantio_20-02-25_colheita_16-05-25.kml,2025-02-20,FEIJÃO,MILHO,87.8,7.5,False,10.1
FEIJÃO_518983884-1_plantio_01-01-25_colheita_27-03-25.kml,2025-01-01,FEIJÃO,MILHO,52.5,35.8,False,10.1
TRIGO_519856892-1_plantio_10-06-25_colheita_01-11-25.kml,2025-06-10,TRIGO,TRIGO,91.1,91.1,True,10.1
SOJA_520111571-1_plantio_15-10-25_colheita_13-02-26.kml,2025-10-15,SOJA,SOJA,80.1,80.1,True,10.1
FEIJÃO_517395508-1_plantio_01-02-24_colheita_10-04-24.kml,2024-02-01,FEIJÃO,MILHO,90.1,5.6,False,10.1
MILHO_519923626-1_plantio_05-09-25_colheita_15-02-26.kml,2025-09-05,MILHO,FEIJÃO,57.0,1.7,False,10.1
SOJA_518775944-1_plantio_20-10-24_colheita_20-03-25.kml,2024-10-20,SOJA,SOJA,76.1,76.1,True,10.1
SOJA_518764768-1_plantio_05-12-24_colheita_14-04-25.kml,2024-12-05,SOJA,SOJA,43.1,43.1,True,10.0
TRIGO_517335653-1_plantio_03-06-24_colheita_28-10-24.kml,2024-06-03,TRIGO,TRIGO,86.6,86.6,True,10.1
TRIGO_517778991-1_plantio_15-05-24_colheita_21-09-24.kml,2024-05-15,TRIGO,TRIGO,92.8,92.8,True,10.0
AVEIA_519755368-1_plantio_21-06-25_colheita_20-11-25.kml,2025-06-21,AVEIA,AVEIA,92.0,92.0,True,10.1
TRIGO_519688570-1_plantio_30-05-25_colheita_15-10-25.kml,2025-05-30,TRIGO,TRIGO,93.2,93.2,True,10.1
AVEIA_517547559-1_plantio_10-06-24_colheita_20-09-24.kml,2024-06-10,AVEIA,AVEIA,89.8,89.8,True,10.1
MILHO_519256275-1_plantio_15-01-25_colheita_15-06-25.kml,2025-01-15,MILHO,FEIJÃO,42.5,34.6,False,10.1
SOJA_518318326-1_plantio_01-11-24_colheita_01-02-25.kml,2024-11-01,SOJA,MILHO,67.2,18.6,False,10.0
SOJA_519353103-1_plantio_10-01-25_colheita_20-04-25.kml,2025-01-10,SOJA,FEIJÃO,47.7,12.9,False,10.1
MILHO_518553919-1_plantio_25-08-24_colheita_05-01-25.kml,2024-08-25,MILHO,MILHO,88.6,88.6,True,10.1
AVEIA_517523244-1_plantio_01-06-24_colheita_25-10-24.kml,2024-06-01,AVEIA,AVEIA,92.9,92.9,True,10.0
FEIJÃO_519561032-1_plantio_22-02-25_colheita_23-05-25.kml,2025-02-22,FEIJÃO,FEIJÃO,94.0,94.0,True,10.1
SOJA_520316793-1_plantio_15-11-25_colheita_20-04-26.kml,2025-11-15,SOJA,SOJA,89.8,89.8,True,10.1
MILHO_517454027-1_plantio_17-02-24_colheita_28-05-24.kml,2024-02-17,MILHO,MILHO,57.9,57.9,True,10.1
FEIJÃO_517400662-1_plantio_28-02-24_colheita_31-05-24.kml,2024-02-28,FEIJÃO,FEIJÃO,54.2,54.2,True,10.1
SOJA_518611903-1_plantio_01-10-24_colheita_01-01-25.kml,2024-10-01,SOJA,SOJA,51.0,51.0,True,10.0
TRIGO_517559363-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,TRIGO,TRIGO,92.7,92.7,True,10.1
FEIJÃO_518902173-1_plantio_05-10-24_colheita_29-12-24.kml,2024-10-05,FEIJÃO,SOJA,91.5,2.5,False,10.1
MILHO_519252119-1_plantio_25-02-25_colheita_10-07-25.kml,2025-02-25,MILHO,FEIJÃO,63.6,29.5,False,10.1
AVEIA_519592911-1_plantio_25-06-25_colheita_12-11-25.kml,2025-06-25,AVEIA,AVEIA,92.2,92.2,True,10.1
MILHO_518555715-1_plantio_01-09-24_colheita_01-02-25.kml,2024-09-01,MILHO,FEIJÃO,74.4,9.8,False,10.1
FEIJÃO_518670290-1_plantio_28-09-24_colheita_17-12-24.kml,2024-09-28,FEIJÃO,FEIJÃO,76.2,76.2,True,10.1
SOJA_519128232-1_plantio_25-11-24_colheita_20-03-25.kml,2024-11-25,SOJA,SOJA,89.3,89.3,True,10.0
SOJA_518253104-1_plantio_05-10-24_colheita_20-02-25.kml,2024-10-05,SOJA,SOJA,83.7,83.7,True,10.1
FEIJÃO_519020883-1_plantio_09-10-24_colheita_05-12-24.kml,2024-10-09,FEIJÃO,SOJA,86.8,6.2,False,10.1
SOJA_520207240-1_plantio_25-10-25_colheita_05-02-26.kml,2025-10-25,SOJA,SOJA,68.2,68.2,True,10.1
AVEIA_517494566-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,AVEIA,AVEIA,92.5,92.5,True,10.1
TRIGO_517918767-1_plantio_01-06-24_colheita_15-10-24.kml,2024-06-01,TRIGO,TRIGO,93.1,93.1,True,10.1
AVEIA_519732880-1_plantio_22-05-25_colheita_20-10-25.kml,2025-05-22,AVEIA,AVEIA,92.5,92.5,True,10.1
AVEIA_519787551-1_plantio_21-06-25_colheita_15-10-25.kml,2025-06-21,AVEIA,AVEIA,92.4,92.4,True,10.1
SOJA_518281671-1_plantio_01-11-24_colheita_01-03-25.kml,2024-11-01,SOJA,SOJA,73.3,73.3,True,10.0
TRIGO_517564953-1_plantio_01-06-24_colheita_29-08-24.kml,2024-06-01,TRIGO,TRIGO,93.4,93.4,True,10.1
MILHO_519203272-1_plantio_02-12-24_colheita_15-05-25.kml,2024-12-02,MILHO,MILHO,39.9,39.9,True,10.1
FEIJÃO_518725137-1_plantio_18-09-24_colheita_12-12-24.kml,2024-09-18,FEIJÃO,SOJA,86.5,7.4,False,10.1
MILHO_517497401-1_plantio_01-03-24_colheita_01-07-24.kml,2024-03-01,MILHO,MILHO,63.5,63.5,True,10.1
AVEIA_518007298-1_plantio_25-05-24_colheita_01-11-24.kml,2024-05-25,AVEIA,AVEIA,93.5,93.5,True,10.0
MILHO_518705803-1_plantio_15-11-24_colheita_15-04-25.kml,2024-11-15,MILHO,MILHO,57.6,57.6,True,10.1
FEIJÃO_517470211-1_plantio_21-02-24_colheita_21-05-24.kml,2024-02-21,FEIJÃO,FEIJÃO,58.4,58.4,True,10.1
FEIJÃO_517491462-1_plantio_26-01-24_colheita_10-05-24.kml,2024-01-26,FEIJÃO,FEIJÃO,58.0,58.0,True,10.1
FEIJÃO_519455727-1_plantio_15-01-25_colheita_30-03-25.kml,2025-01-15,FEIJÃO,MILHO,51.0,36.5,False,10.1
AVEIA_517471785-1_plantio_21-05-24_colheita_01-10-24.kml,2024-05-21,AVEIA,AVEIA,93.1,93.1,True,10.1
FEIJÃO_518990586-1_plantio_10-11-24_colheita_10-03-25.kml,2024-11-10,FEIJÃO,SOJA,76.7,6.4,False,10.1
AVEIA_517452405-1_plantio_15-06-24_colheita_01-11-24.kml,2024-06-15,AVEIA,AVEIA,93.4,93.4,True,10.1
TRIGO_519863433-1_plantio_21-05-25_colheita_03-10-25.kml,2025-05-21,TRIGO,TRIGO,92.9,92.9,True,10.1
FEIJÃO_519424544-1_plantio_27-01-25_colheita_27-04-25.kml,2025-01-27,FEIJÃO,FEIJÃO,51.8,51.8,True,10.0
TRIGO_517665258-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,TRIGO,TRIGO,92.4,92.4,True,10.0
AVEIA_520144524-1_plantio_20-06-25_colheita_20-10-25.kml,2025-06-20,AVEIA,AVEIA,92.4,92.4,True,10.1
MILHO_517759433-1_plantio_21-04-24_colheita_01-10-24.kml,2024-04-21,MILHO,MILHO,91.8,91.8,True,10.1
SOJA_520206524-1_plantio_11-09-25_colheita_15-01-26.kml,2025-09-11,SOJA,SOJA,89.1,89.1,True,10.1
TRIGO_519760737-1_plantio_20-06-25_colheita_20-10-25.kml,2025-06-20,TRIGO,TRIGO,93.4,93.4,True,10.1
SOJA_518335891-1_plantio_01-10-24_colheita_03-02-25.kml,2024-10-01,SOJA,SOJA,88.6,88.6,True,10.1
TRIGO_517257811-1_plantio_17-05-24_colheita_19-09-24.kml,2024-05-17,TRIGO,TRIGO,93.3,93.3,True,10.1
AVEIA_517664312-1_plantio_11-05-24_colheita_01-09-24.kml,2024-05-11,AVEIA,AVEIA,93.2,93.2,True,10.1
MILHO_520233800-1_plantio_21-08-25_colheita_10-02-26.kml,2025-08-21,MILHO,MILHO,88.0,88.0,True,10.1
AVEIA_519358913-1_plantio_30-05-25_colheita_17-10-25.kml,2025-05-30,AVEIA,AVEIA,93.2,93.2,True,10.1
TRIGO_517599688-1_plantio_30-05-24_colheita_07-10-24.kml,2024-05-30,TRIGO,TRIGO,92.2,92.2,True,10.1
FEIJÃO_518486805-1_plantio_01-09-24_colheita_30-11-24.kml,2024-09-01,FEIJÃO,SOJA,49.4,31.4,False,10.1
TRIGO_519753187-1_plantio_11-06-25_colheita_01-11-25.kml,2025-06-11,TRIGO,TRIGO,93.2,93.2,True,10.0
SOJA_519721904-1_plantio_01-10-25_colheita_12-01-26.kml,2025-10-01,SOJA,SOJA,86.3,86.3,True,10.1
SOJA_519911132-1_plantio_25-10-25_colheita_25-02-26.kml,2025-10-25,SOJA,SOJA,91.8,91.8,True,10.0
FEIJÃO_517419929-1_plantio_01-02-24_colheita_20-05-24.kml,2024-02-01,FEIJÃO,FEIJÃO,77.4,77.4,True,10.1
AVEIA_517906074-1_plantio_20-06-24_colheita_15-10-24.kml,2024-06-20,AVEIA,AVEIA,93.4,93.4,True,10.0
SOJA_518907678-2_plantio_10-11-24_colheita_10-04-25.kml,2024-11-10,SOJA,SOJA,72.1,72.1,True,10.0
AVEIA_519788799-1_plantio_21-05-25_colheita_30-10-25.kml,2025-05-21,AVEIA,AVEIA,89.1,89.1,True,10.1
MILHO_518599043-1_plantio_12-11-24_colheita_10-02-25.kml,2024-11-12,MILHO,SOJA,71.2,15.8,False,10.0
MILHO_519185521-1_plantio_15-02-25_colheita_15-06-25.kml,2025-02-15,MILHO,MILHO,83.5,83.5,True,10.1
SOJA_518226439-1_plantio_11-09-24_colheita_15-01-25.kml,2024-09-11,SOJA,FEIJÃO,58.6,12.6,False,10.1
SOJA_518031982-1_plantio_10-10-24_colheita_12-02-25.kml,2024-10-10,SOJA,SOJA,73.1,73.1,True,10.0
SOJA_518680057-1_plantio_10-10-24_colheita_10-03-25.kml,2024-10-10,SOJA,SOJA,70.3,70.3,True,10.1
FEIJÃO_517358654-1_plantio_20-02-24_colheita_20-05-24.kml,2024-02-20,FEIJÃO,FEIJÃO,93.2,93.2,True,10.1
FEIJÃO_520125129-1_plantio_10-09-25_colheita_25-12-25.kml,2025-09-10,FEIJÃO,MILHO,46.8,42.4,False,10.1
MILHO_518263465-1_plantio_28-09-24_colheita_16-01-25.kml,2024-09-28,MILHO,MILHO,55.1,55.1,True,10.1
SOJA_518176316-1_plantio_11-09-24_colheita_20-01-25.kml,2024-09-11,SOJA,FEIJÃO,70.6,19.2,False,10.1
FEIJÃO_518293882-1_plantio_02-09-24_colheita_02-12-24.kml,2024-09-02,FEIJÃO,SOJA,62.1,14.0,False,10.1
AVEIA_519426008-1_plantio_01-06-25_colheita_09-09-25.kml,2025-06-01,AVEIA,AVEIA,92.5,92.5,True,10.1
SOJA_518695635-1_plantio_20-10-24_colheita_20-02-25.kml,2024-10-20,SOJA,SOJA,65.7,65.7,True,10.1
MILHO_517257100-1_plantio_20-02-24_colheita_10-06-24.kml,2024-02-20,MILHO,MILHO,62.5,62.5,True,10.1
SOJA_518688725-1_plantio_01-10-24_colheita_01-02-25.kml,2024-10-01,SOJA,SOJA,75.1,75.1,True,10.1
SOJA_518269200-1_plantio_30-10-24_colheita_20-03-25.kml,2024-10-30,SOJA,SOJA,85.8,85.8,True,10.1
FEIJÃO_517470474-1_plantio_15-02-24_colheita_15-05-24.kml,2024-02-15,FEIJÃO,FEIJÃO,78.1,78.1,True,10.1
FEIJÃO_517333401-1_plantio_01-03-24_colheita_25-05-24.kml,2024-03-01,FEIJÃO,FEIJÃO,63.9,63.9,True,10.1
MILHO_517305710-1_plantio_01-05-24_colheita_01-10-24.kml,2024-05-01,MILHO,MILHO,74.0,74.0,True,10.1
TRIGO_517842929-1_plantio_15-06-24_colheita_01-10-24.kml,2024-06-15,TRIGO,TRIGO,92.8,92.8,True,10.1
AVEIA_517855739-1_plantio_15-06-24_colheita_10-10-24.kml,2024-06-15,AVEIA,AVEIA,92.1,92.1,True,10.1
AVEIA_517695367-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,AVEIA,AVEIA,93.6,93.6,True,10.1
SOJA_518668836-1_plantio_05-10-24_colheita_05-03-25.kml,2024-10-05,SOJA,SOJA,63.0,63.0,True,10.1
MILHO_517782776-1_plantio_20-04-24_colheita_01-12-24.kml,2024-04-20,MILHO,MILHO,87.6,87.6,True,10.1
AVEIA_518001216-1_plantio_06-06-24_colheita_29-10-24.kml,2024-06-06,AVEIA,AVEIA,93.9,93.9,True,10.1
SOJA_518253713-1_plantio_15-10-24_colheita_25-01-25.kml,2024-10-15,SOJA,SOJA,65.5,65.5,True,10.1
AVEIA_517410988-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,AVEIA,AVEIA,93.3,93.3,True,10.1
